0,23.979385461473946
1,3422138.155678984
2,24654977.760999396
3,530.5029434626284
4,83332312.55902496
5,140843925.06917813
6,999425919.627934
7,1256078.600886398
8,33634.892943103136
9,0.5174143152313591
10,0.3064824707697637
11,15856638.767649347
12,2344.624320571712
13,0.3750361718453236
14,3850.553755234022
15,13815781.597372886
16,995355550.6080512
17,129396.22531920909
18,170553.98052376733
19,110332.65480447553
20,51278.22795163176
21,27.190371422311653
22,1.2873117886399219e-06
23,0.0001915709901146553
24,0.004356033167393093
25,145.2009602530741
26,3710.2988987077333
27,60.62193453950245
28,3932.401636363121
29,1.0722252190935836e-06
30,2.1819649633655467
31,6818640.510547258
32,999999270.5643334
33,350.37708141313584
34,1851.3228445522461
35,364442.24783571565
36,729630132.073285
37,2946.5592979755093
38,517598384.0871781
39,761356040.9521483
40,1966.5802105626892
41,694240.9118353825
42,14.474045774886124
43,3899332.330181608
44,0.0006034980733595713
45,0.001509908275385257
46,28412389.49668902
47,25.309481848399358
48,166711093.104179
49,332.2417819661579
50,13642935.236645095
51,50881517.7057
52,1.2041386850027291
53,483564.4388083139
54,6.358392206001839e-05
55,0.23950353985103565
56,15454.58640841831
57,26020027.711363226
58,449341820.1174925
59,253243187.66618657
60,2401587.037538728
61,132420978.91320673
62,999872191.7387367
63,776537029.1132985
64,769071931.7510438
65,339.35619172359605
66,417.28373354717513
67,871675720.553955
68,2726.909559319463
69,12774815.90583235
70,226443854.46151817
71,21518.241052190977
72,10.215935020978588
73,22.507130532436747
74,13117024.640732542
75,3381261.9067139686
76,542077864.2909682
77,548828.5551599453
78,14408.520102613782
79,5907240.479053452
